,BLDGID,Area,Cool_Elec,Heat_Elec,IN_light_Elec,OUT_light_Elec,HVAC_Intensity,Light_Intensity,Heat_rejection,HVAC_Elec_Intensity,HVAC_Ngas_Intensity,Total_Elec,Total_Elec_Intensity,Heat_NatG,Total_NatG,Total_NatG_Intensity,F_AREA_M2,AVGHT_M
174,104,20472.32,230.3,0,1948.57,2604.58,28.66,222.41,102.79,28.66,253.57,7808.67,381.43,5103.82,5191.21,253.57,1363.821,41.21
175,104,20472.32,230.3,0,1948.57,2604.58,28.66,222.41,102.79,28.66,253.57,7808.67,381.43,5103.82,5191.21,253.57,1363.821,41.21
176,104,20472.32,230.3,0,1948.57,2604.58,28.66,222.41,102.79,28.66,253.57,7808.67,381.43,5103.82,5191.21,253.57,1363.821,41.21
177,104,20472.32,230.3,0,1948.57,2604.58,28.66,222.41,102.79,28.66,253.57,7808.67,381.43,5103.82,5191.21,253.57,1363.821,41.21
178,105,49959.61,514.87,0,4755.2,2604.58,23.66,147.31,122.12,23.66,198.47,15054.6,301.34,9828.13,9915.52,198.47,3330.451,44.19
179,105,49959.61,514.87,0,4755.2,2604.58,23.66,147.31,122.12,23.66,198.47,15054.6,301.34,9828.13,9915.52,198.47,3330.451,44.19
180,105,49959.61,514.87,0,4755.2,2604.58,23.66,147.31,122.12,23.66,198.47,15054.6,301.34,9828.13,9915.52,198.47,3330.451,44.19
181,105,49959.61,514.87,0,4755.2,2604.58,23.66,147.31,122.12,23.66,198.47,15054.6,301.34,9828.13,9915.52,198.47,3330.451,44.19
182,105,49959.61,514.87,0,4755.2,2604.58,23.66,147.31,122.12,23.66,198.47,15054.6,301.34,9828.13,9915.52,198.47,3330.451,44.19
183,105,49959.61,514.87,0,4755.2,2604.58,23.66,147.31,122.12,23.66,198.47,15054.6,301.34,9828.13,9915.52,198.47,3330.451,44.19
184,105,49959.61,514.87,0,4755.2,2604.58,23.66,147.31,122.12,23.66,198.47,15054.6,301.34,9828.13,9915.52,198.47,3330.451,44.19
185,105,49959.61,514.87,0,4755.2,2604.58,23.66,147.31,122.12,23.66,198.47,15054.6,301.34,9828.13,9915.52,198.47,3330.451,44.19
186,105,49959.61,514.87,0,4755.2,2604.58,23.66,147.31,122.12,23.66,198.47,15054.6,301.34,9828.13,9915.52,198.47,3330.451,44.19
187,105,49959.61,514.87,0,4755.2,2604.58,23.66,147.31,122.12,23.66,198.47,15054.6,301.34,9828.13,9915.52,198.47,3330.451,44.19
188,105,49959.61,514.87,0,4755.2,2604.58,23.66,147.31,122.12,23.66,198.47,15054.6,301.34,9828.13,9915.52,198.47,3330.451,44.19
189,105,49959.61,514.87,0,4755.2,2604.58,23.66,147.31,122.12,23.66,198.47,15054.6,301.34,9828.13,9915.52,198.47,3330.451,44.19
190,105,49959.61,514.87,0,4755.2,2604.58,23.66,147.31,122.12,23.66,198.47,15054.6,301.34,9828.13,9915.52,198.47,3330.451,44.19
191,10858,3192.38,116.03,1263.58,297.44,106.87,456.17,126.65,0,456.17,18.46,2245.14,703.28,13.6,58.92,18.46,638.007,11.18
192,109,2827.05,80.27,695.98,263.4,106.87,290.84,130.98,0,290.84,32.85,1533.03,542.27,49.85,92.88,32.85,564.996,10.94
193,10951,56931.09,648.78,0,5418.75,2604.58,26.54,140.93,152.66,26.54,234.18,16955.46,297.82,13245.01,13332.39,234.18,1625.411,102.52
194,10951,56931.09,648.78,0,5418.75,2604.58,26.54,140.93,152.66,26.54,234.18,16955.46,297.82,13245.01,13332.39,234.18,1625.411,102.52
195,10951,56931.09,648.78,0,5418.75,2604.58,26.54,140.93,152.66,26.54,234.18,16955.46,297.82,13245.01,13332.39,234.18,1625.411,102.52
196,10951,56931.09,648.78,0,5418.75,2604.58,26.54,140.93,152.66,26.54,234.18,16955.46,297.82,13245.01,13332.39,234.18,1625.411,102.52
197,10951,56931.09,648.78,0,5418.75,2604.58,26.54,140.93,152.66,26.54,234.18,16955.46,297.82,13245.01,13332.39,234.18,1625.411,102.52
198,10951,56931.09,648.78,0,5418.75,2604.58,26.54,140.93,152.66,26.54,234.18,16955.46,297.82,13245.01,13332.39,234.18,1625.411,102.52
199,10951,56931.09,648.78,0,5418.75,2604.58,26.54,140.93,152.66,26.54,234.18,16955.46,297.82,13245.01,13332.39,234.18,1625.411,102.52
200,10951,56931.09,648.78,0,5418.75,2604.58,26.54,140.93,152.66,26.54,234.18,16955.46,297.82,13245.01,13332.39,234.18,1625.411,102.52
201,10951,56931.09,648.78,0,5418.75,2604.58,26.54,140.93,152.66,26.54,234.18,16955.46,297.82,13245.01,13332.39,234.18,1625.411,102.52
202,10951,56931.09,648.78,0,5418.75,2604.58,26.54,140.93,152.66,26.54,234.18,16955.46,297.82,13245.01,13332.39,234.18,1625.411,102.52
203,10952,190733.77,1792.38,0,18154.19,2604.58,21.33,108.84,421.1,21.33,187.51,49690.93,260.53,35677.25,35764.63,187.51,4887.032,114.96
204,10952,190733.77,1792.38,0,18154.19,2604.58,21.33,108.84,421.1,21.33,187.51,49690.93,260.53,35677.25,35764.63,187.51,4887.032,114.96
205,10952,190733.77,1792.38,0,18154.19,2604.58,21.33,108.84,421.1,21.33,187.51,49690.93,260.53,35677.25,35764.63,187.51,4887.032,114.96
206,10952,190733.77,1792.38,0,18154.19,2604.58,21.33,108.84,421.1,21.33,187.51,49690.93,260.53,35677.25,35764.63,187.51,4887.032,114.96
207,10952,190733.77,1792.38,0,18154.19,2604.58,21.33,108.84,421.1,21.33,187.51,49690.93,260.53,35677.25,35764.63,187.51,4887.032,114.96
208,10952,190733.77,1792.38,0,18154.19,2604.58,21.33,108.84,421.1,21.33,187.51,49690.93,260.53,35677.25,35764.63,187.51,4887.032,114.96
209,10952,190733.77,1792.38,0,18154.19,2604.58,21.33,108.84,421.1,21.33,187.51,49690.93,260.53,35677.25,35764.63,187.51,4887.032,114.96
210,10952,190733.77,1792.38,0,18154.19,2604.58,21.33,108.84,421.1,21.33,187.51,49690.93,260.53,35677.25,35764.63,187.51,4887.032,114.96
211,10952,190733.77,1792.38,0,18154.19,2604.58,21.33,108.84,421.1,21.33,187.51,49690.93,260.53,35677.25,35764.63,187.51,4887.032,114.96
212,10952,190733.77,1792.38,0,18154.19,2604.58,21.33,108.84,421.1,21.33,187.51,49690.93,260.53,35677.25,35764.63,187.51,4887.032,114.96
213,10952,190733.77,1792.38,0,18154.19,2604.58,21.33,108.84,421.1,21.33,187.51,49690.93,260.53,35677.25,35764.63,187.51,4887.032,114.96
214,10952,190733.77,1792.38,0,18154.19,2604.58,21.33,108.84,421.1,21.33,187.51,49690.93,260.53,35677.25,35764.63,187.51,4887.032,114.96
215,10952,190733.77,1792.38,0,18154.19,2604.58,21.33,108.84,421.1,21.33,187.51,49690.93,260.53,35677.25,35764.63,187.51,4887.032,114.96
216,10952,190733.77,1792.38,0,18154.19,2604.58,21.33,108.84,421.1,21.33,187.51,49690.93,260.53,35677.25,35764.63,187.51,4887.032,114.96
217,10952,190733.77,1792.38,0,18154.19,2604.58,21.33,108.84,421.1,21.33,187.51,49690.93,260.53,35677.25,35764.63,187.51,4887.032,114.96
218,10953,127012.85,1202.15,0,12089.18,2604.58,21.52,115.69,283.43,21.52,188.89,33984.24,267.57,23904.53,23991.92,188.89,4700.736,80.56
219,10953,127012.85,1202.15,0,12089.18,2604.58,21.52,115.69,283.43,21.52,188.89,33984.24,267.57,23904.53,23991.92,188.89,4700.736,80.56
220,10953,127012.85,1202.15,0,12089.18,2604.58,21.52,115.69,283.43,21.52,188.89,33984.24,267.57,23904.53,23991.92,188.89,4700.736,80.56
221,10953,127012.85,1202.15,0,12089.18,2604.58,21.52,115.69,283.43,21.52,188.89,33984.24,267.57,23904.53,23991.92,188.89,4700.736,80.56
222,10953,127012.85,1202.15,0,12089.18,2604.58,21.52,115.69,283.43,21.52,188.89,33984.24,267.57,23904.53,23991.92,188.89,4700.736,80.56
223,10953,127012.85,1202.15,0,12089.18,2604.58,21.52,115.69,283.43,21.52,188.89,33984.24,267.57,23904.53,23991.92,188.89,4700.736,80.56
224,10953,127012.85,1202.15,0,12089.18,2604.58,21.52,115.69,283.43,21.52,188.89,33984.24,267.57,23904.53,23991.92,188.89,4700.736,80.56
225,10953,127012.85,1202.15,0,12089.18,2604.58,21.52,115.69,283.43,21.52,188.89,33984.24,267.57,23904.53,23991.92,188.89,4700.736,80.56
226,10953,127012.85,1202.15,0,12089.18,2604.58,21.52,115.69,283.43,21.52,188.89,33984.24,267.57,23904.53,23991.92,188.89,4700.736,80.56
227,10953,127012.85,1202.15,0,12089.18,2604.58,21.52,115.69,283.43,21.52,188.89,33984.24,267.57,23904.53,23991.92,188.89,4700.736,80.56
228,10953,127012.85,1202.15,0,12089.18,2604.58,21.52,115.69,283.43,21.52,188.89,33984.24,267.57,23904.53,23991.92,188.89,4700.736,80.56
229,10953,127012.85,1202.15,0,12089.18,2604.58,21.52,115.69,283.43,21.52,188.89,33984.24,267.57,23904.53,23991.92,188.89,4700.736,80.56
230,10953,127012.85,1202.15,0,12089.18,2604.58,21.52,115.69,283.43,21.52,188.89,33984.24,267.57,23904.53,23991.92,188.89,4700.736,80.56
231,10954,121372.19,1258.85,0,11552.3,2604.58,24.04,116.64,296.78,24.04,218.69,32896.9,271.04,26455.52,26542.9,218.69,2475.17,147.32
232,10954,121372.19,1258.85,0,11552.3,2604.58,24.04,116.64,296.78,24.04,218.69,32896.9,271.04,26455.52,26542.9,218.69,2475.17,147.32
233,10954,121372.19,1258.85,0,11552.3,2604.58,24.04,116.64,296.78,24.04,218.69,32896.9,271.04,26455.52,26542.9,218.69,2475.17,147.32
234,10954,121372.19,1258.85,0,11552.3,2604.58,24.04,116.64,296.78,24.04,218.69,32896.9,271.04,26455.52,26542.9,218.69,2475.17,147.32
235,10954,121372.19,1258.85,0,11552.3,2604.58,24.04,116.64,296.78,24.04,218.69,32896.9,271.04,26455.52,26542.9,218.69,2475.17,147.32
236,10954,121372.19,1258.85,0,11552.3,2604.58,24.04,116.64,296.78,24.04,218.69,32896.9,271.04,26455.52,26542.9,218.69,2475.17,147.32
237,10954,121372.19,1258.85,0,11552.3,2604.58,24.04,116.64,296.78,24.04,218.69,32896.9,271.04,26455.52,26542.9,218.69,2475.17,147.32
238,10954,121372.19,1258.85,0,11552.3,2604.58,24.04,116.64,296.78,24.04,218.69,32896.9,271.04,26455.52,26542.9,218.69,2475.17,147.32
239,10955,69136.61,683,0,6580.48,2604.58,22.59,132.85,161.9,22.59,195.41,19759.55,285.8,13422.65,13510.03,195.41,3243.565,60.44
240,10955,69136.61,683,0,6580.48,2604.58,22.59,132.85,161.9,22.59,195.41,19759.55,285.8,13422.65,13510.03,195.41,3243.565,60.44
241,10955,69136.61,683,0,6580.48,2604.58,22.59,132.85,161.9,22.59,195.41,19759.55,285.8,13422.65,13510.03,195.41,3243.565,60.44
242,10955,69136.61,683,0,6580.48,2604.58,22.59,132.85,161.9,22.59,195.41,19759.55,285.8,13422.65,13510.03,195.41,3243.565,60.44
243,10955,69136.61,683,0,6580.48,2604.58,22.59,132.85,161.9,22.59,195.41,19759.55,285.8,13422.65,13510.03,195.41,3243.565,60.44
244,10955,69136.61,683,0,6580.48,2604.58,22.59,132.85,161.9,22.59,195.41,19759.55,285.8,13422.65,13510.03,195.41,3243.565,60.44
245,10955,69136.61,683,0,6580.48,2604.58,22.59,132.85,161.9,22.59,195.41,19759.55,285.8,13422.65,13510.03,195.41,3243.565,60.44
246,10955,69136.61,683,0,6580.48,2604.58,22.59,132.85,161.9,22.59,195.41,19759.55,285.8,13422.65,13510.03,195.41,3243.565,60.44
247,10955,69136.61,683,0,6580.48,2604.58,22.59,132.85,161.9,22.59,195.41,19759.55,285.8,13422.65,13510.03,195.41,3243.565,60.44
248,10955,69136.61,683,0,6580.48,2604.58,22.59,132.85,161.9,22.59,195.41,19759.55,285.8,13422.65,13510.03,195.41,3243.565,60.44
249,10955,69136.61,683,0,6580.48,2604.58,22.59,132.85,161.9,22.59,195.41,19759.55,285.8,13422.65,13510.03,195.41,3243.565,60.44
250,10955,69136.61,683,0,6580.48,2604.58,22.59,132.85,161.9,22.59,195.41,19759.55,285.8,13422.65,13510.03,195.41,3243.565,60.44
251,10955,69136.61,683,0,6580.48,2604.58,22.59,132.85,161.9,22.59,195.41,19759.55,285.8,13422.65,13510.03,195.41,3243.565,60.44
252,10957,86718.57,961.99,0,8253.94,2604.58,25.78,125.22,226,25.78,230.05,24398.27,281.35,19862.48,19949.86,230.05,1883.806,137.72
253,10957,86718.57,961.99,0,8253.94,2604.58,25.78,125.22,226,25.78,230.05,24398.27,281.35,19862.48,19949.86,230.05,1883.806,137.72
254,10957,86718.57,961.99,0,8253.94,2604.58,25.78,125.22,226,25.78,230.05,24398.27,281.35,19862.48,19949.86,230.05,1883.806,137.72
255,10957,86718.57,961.99,0,8253.94,2604.58,25.78,125.22,226,25.78,230.05,24398.27,281.35,19862.48,19949.86,230.05,1883.806,137.72
256,10957,86718.57,961.99,0,8253.94,2604.58,25.78,125.22,226,25.78,230.05,24398.27,281.35,19862.48,19949.86,230.05,1883.806,137.72
257,10957,86718.57,961.99,0,8253.94,2604.58,25.78,125.22,226,25.78,230.05,24398.27,281.35,19862.48,19949.86,230.05,1883.806,137.72
258,10957,86718.57,961.99,0,8253.94,2604.58,25.78,125.22,226,25.78,230.05,24398.27,281.35,19862.48,19949.86,230.05,1883.806,137.72
259,10957,86718.57,961.99,0,8253.94,2604.58,25.78,125.22,226,25.78,230.05,24398.27,281.35,19862.48,19949.86,230.05,1883.806,137.72
260,10957,86718.57,961.99,0,8253.94,2604.58,25.78,125.22,226,25.78,230.05,24398.27,281.35,19862.48,19949.86,230.05,1883.806,137.72
261,10957,86718.57,961.99,0,8253.94,2604.58,25.78,125.22,226,25.78,230.05,24398.27,281.35,19862.48,19949.86,230.05,1883.806,137.72
262,10957,86718.57,961.99,0,8253.94,2604.58,25.78,125.22,226,25.78,230.05,24398.27,281.35,19862.48,19949.86,230.05,1883.806,137.72
263,10957,86718.57,961.99,0,8253.94,2604.58,25.78,125.22,226,25.78,230.05,24398.27,281.35,19862.48,19949.86,230.05,1883.806,137.72
264,10967,195468.37,1882.9,0,18604.83,2604.58,22.05,108.51,442.92,22.05,199.88,51001.05,260.92,38983.39,39070.78,199.88,3906.506,148.39
265,10967,195468.37,1882.9,0,18604.83,2604.58,22.05,108.51,442.92,22.05,199.88,51001.05,260.92,38983.39,39070.78,199.88,3906.506,148.39
266,10967,195468.37,1882.9,0,18604.83,2604.58,22.05,108.51,442.92,22.05,199.88,51001.05,260.92,38983.39,39070.78,199.88,3906.506,148.39
267,10967,195468.37,1882.9,0,18604.83,2604.58,22.05,108.51,442.92,22.05,199.88,51001.05,260.92,38983.39,39070.78,199.88,3906.506,148.39
268,10967,195468.37,1882.9,0,18604.83,2604.58,22.05,108.51,442.92,22.05,199.88,51001.05,260.92,38983.39,39070.78,199.88,3906.506,148.39
269,10967,195468.37,1882.9,0,18604.83,2604.58,22.05,108.51,442.92,22.05,199.88,51001.05,260.92,38983.39,39070.78,199.88,3906.506,148.39
270,10967,195468.37,1882.9,0,18604.83,2604.58,22.05,108.51,442.92,22.05,199.88,51001.05,260.92,38983.39,39070.78,199.88,3906.506,148.39
271,10967,195468.37,1882.9,0,18604.83,2604.58,22.05,108.51,442.92,22.05,199.88,51001.05,260.92,38983.39,39070.78,199.88,3906.506,148.39
272,10967,195468.37,1882.9,0,18604.83,2604.58,22.05,108.51,442.92,22.05,199.88,51001.05,260.92,38983.39,39070.78,199.88,3906.506,148.39
273,10967,195468.37,1882.9,0,18604.83,2604.58,22.05,108.51,442.92,22.05,199.88,51001.05,260.92,38983.39,39070.78,199.88,3906.506,148.39
274,10967,195468.37,1882.9,0,18604.83,2604.58,22.05,108.51,442.92,22.05,199.88,51001.05,260.92,38983.39,39070.78,199.88,3906.506,148.39
275,10967,195468.37,1882.9,0,18604.83,2604.58,22.05,108.51,442.92,22.05,199.88,51001.05,260.92,38983.39,39070.78,199.88,3906.506,148.39
276,11,754.84,35.97,282.08,70.33,106.87,435.71,234.76,0,435.71,60.93,597.03,790.93,5.72,45.99,60.93,188.573,8.94
277,110,5710.31,136.58,1197.98,532.04,106.87,246.12,111.89,0,246.12,38.62,2732.18,478.46,155.04,220.54,38.62,1902.043,5.42
278,11140,280.99,15.09,117.82,26.18,106.87,489.04,473.53,0,489.04,148.51,304.32,1083.03,1.46,41.73,148.51,93.593,5.01
279,113,80254.33,818.26,0,7638.67,2604.58,23.2,127.63,192.31,23.2,184.77,22567.03,281.19,14741.09,14828.48,184.77,5012.185,45.35
280,113,80254.33,818.26,0,7638.67,2604.58,23.2,127.63,192.31,23.2,184.77,22567.03,281.19,14741.09,14828.48,184.77,5012.185,45.35
281,113,80254.33,818.26,0,7638.67,2604.58,23.2,127.63,192.31,23.2,184.77,22567.03,281.19,14741.09,14828.48,184.77,5012.185,45.35
282,113,80254.33,818.26,0,7638.67,2604.58,23.2,127.63,192.31,23.2,184.77,22567.03,281.19,14741.09,14828.48,184.77,5012.185,45.35
283,113,80254.33,818.26,0,7638.67,2604.58,23.2,127.63,192.31,23.2,184.77,22567.03,281.19,14741.09,14828.48,184.77,5012.185,45.35
284,113,80254.33,818.26,0,7638.67,2604.58,23.2,127.63,192.31,23.2,184.77,22567.03,281.19,14741.09,14828.48,184.77,5012.185,45.35
285,113,80254.33,818.26,0,7638.67,2604.58,23.2,127.63,192.31,23.2,184.77,22567.03,281.19,14741.09,14828.48,184.77,5012.185,45.35
286,113,80254.33,818.26,0,7638.67,2604.58,23.2,127.63,192.31,23.2,184.77,22567.03,281.19,14741.09,14828.48,184.77,5012.185,45.35
287,113,80254.33,818.26,0,7638.67,2604.58,23.2,127.63,192.31,23.2,184.77,22567.03,281.19,14741.09,14828.48,184.77,5012.185,45.35
288,114,43059.35,450.27,0,4098.42,2604.58,24.11,155.67,107.3,24.11,205.5,13354.23,310.14,8761.48,8848.87,205.5,2390.432,52.12
289,114,43059.35,450.27,0,4098.42,2604.58,24.11,155.67,107.3,24.11,205.5,13354.23,310.14,8761.48,8848.87,205.5,2390.432,52.12
290,114,43059.35,450.27,0,4098.42,2604.58,24.11,155.67,107.3,24.11,205.5,13354.23,310.14,8761.48,8848.87,205.5,2390.432,52.12
291,114,43059.35,450.27,0,4098.42,2604.58,24.11,155.67,107.3,24.11,205.5,13354.23,310.14,8761.48,8848.87,205.5,2390.432,52.12
292,114,43059.35,450.27,0,4098.42,2604.58,24.11,155.67,107.3,24.11,205.5,13354.23,310.14,8761.48,8848.87,205.5,2390.432,52.12
293,114,43059.35,450.27,0,4098.42,2604.58,24.11,155.67,107.3,24.11,205.5,13354.23,310.14,8761.48,8848.87,205.5,2390.432,52.12
294,11484,3221.58,113.76,1161.48,300.16,106.87,418.76,126.35,0,418.76,19.91,2144.17,665.56,18.61,64.14,19.91,643.847,11.57
295,115,18515.21,330.34,1623.74,1725.09,106.87,112.78,98.94,0,112.78,66.48,6150.44,332.18,1053.56,1230.96,66.48,3083.604,14.39
296,115,18515.21,330.34,1623.74,1725.09,106.87,112.78,98.94,0,112.78,66.48,6150.44,332.18,1053.56,1230.96,66.48,3083.604,14.39
297,115,18515.21,330.34,1623.74,1725.09,106.87,112.78,98.94,0,112.78,66.48,6150.44,332.18,1053.56,1230.96,66.48,3083.604,14.39
298,115,18515.21,330.34,1623.74,1725.09,106.87,112.78,98.94,0,112.78,66.48,6150.44,332.18,1053.56,1230.96,66.48,3083.604,14.39
299,11550,124467.94,1263.34,0,11846.96,2604.58,23.44,116.11,297.84,23.44,210.06,33594.2,269.9,26058.53,26145.92,210.06,2538.3,145.67
300,11550,124467.94,1263.34,0,11846.96,2604.58,23.44,116.11,297.84,23.44,210.06,33594.2,269.9,26058.53,26145.92,210.06,2538.3,145.67
301,11550,124467.94,1263.34,0,11846.96,2604.58,23.44,116.11,297.84,23.44,210.06,33594.2,269.9,26058.53,26145.92,210.06,2538.3,145.67
302,11550,124467.94,1263.34,0,11846.96,2604.58,23.44,116.11,297.84,23.44,210.06,33594.2,269.9,26058.53,26145.92,210.06,2538.3,145.67
303,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
304,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
305,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
306,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
307,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
308,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
309,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
310,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
311,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
312,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
313,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
314,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
315,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
316,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
317,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
318,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
319,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
320,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
321,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
322,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
323,11581,96930.51,942.27,0,9225.92,2604.58,22.15,122.05,222.01,22.15,181.85,26612.79,274.56,17539.11,17626.49,181.85,5097.86,54.52
324,11586,98999.61,968.43,0,9422.86,2604.58,22.26,121.49,227.54,22.26,183.08,27137.02,274.11,18037.29,18124.68,183.08,4946.349,57.52
325,11586,98999.61,968.43,0,9422.86,2604.58,22.26,121.49,227.54,22.26,183.08,27137.02,274.11,18037.29,18124.68,183.08,4946.349,57.52
326,11586,98999.61,968.43,0,9422.86,2604.58,22.26,121.49,227.54,22.26,183.08,27137.02,274.11,18037.29,18124.68,183.08,4946.349,57.52
327,11586,98999.61,968.43,0,9422.86,2604.58,22.26,121.49,227.54,22.26,183.08,27137.02,274.11,18037.29,18124.68,183.08,4946.349,57.52
328,11586,98999.61,968.43,0,9422.86,2604.58,22.26,121.49,227.54,22.26,183.08,27137.02,274.11,18037.29,18124.68,183.08,4946.349,57.52
329,11586,98999.61,968.43,0,9422.86,2604.58,22.26,121.49,227.54,22.26,183.08,27137.02,274.11,18037.29,18124.68,183.08,4946.349,57.52
330,11586,98999.61,968.43,0,9422.86,2604.58,22.26,121.49,227.54,22.26,183.08,27137.02,274.11,18037.29,18124.68,183.08,4946.349,57.52
331,11586,98999.61,968.43,0,9422.86,2604.58,22.26,121.49,227.54,22.26,183.08,27137.02,274.11,18037.29,18124.68,183.08,4946.349,57.52
332,11586,98999.61,968.43,0,9422.86,2604.58,22.26,121.49,227.54,22.26,183.08,27137.02,274.11,18037.29,18124.68,183.08,4946.349,57.52
333,11586,98999.61,968.43,0,9422.86,2604.58,22.26,121.49,227.54,22.26,183.08,27137.02,274.11,18037.29,18124.68,183.08,4946.349,57.52
334,11586,98999.61,968.43,0,9422.86,2604.58,22.26,121.49,227.54,22.26,183.08,27137.02,274.11,18037.29,18124.68,183.08,4946.349,57.52
335,11586,98999.61,968.43,0,9422.86,2604.58,22.26,121.49,227.54,22.26,183.08,27137.02,274.11,18037.29,18124.68,183.08,4946.349,57.52
336,11586,98999.61,968.43,0,9422.86,2604.58,22.26,121.49,227.54,22.26,183.08,27137.02,274.11,18037.29,18124.68,183.08,4946.349,57.52
337,11586,98999.61,968.43,0,9422.86,2604.58,22.26,121.49,227.54,22.26,183.08,27137.02,274.11,18037.29,18124.68,183.08,4946.349,57.52
338,11586,98999.61,968.43,0,9422.86,2604.58,22.26,121.49,227.54,22.26,183.08,27137.02,274.11,18037.29,18124.68,183.08,4946.349,57.52
339,11586,98999.61,968.43,0,9422.86,2604.58,22.26,121.49,227.54,22.26,183.08,27137.02,274.11,18037.29,18124.68,183.08,4946.349,57.52
