BLDGID,LAT,LON,SSR,TOPELEV_M,MED_SLOPE,BASEELEV_M,HGT_AGL,ROOFTYPE,AREA_M2,AVGHT_M,MINHT_M,MAXHT_M,BASE_M,LEN,WID,ORIENT8,Shape_Leng,Shape_Area
78,41.869564000000004,-87.628693,42,196.26,33,182.45,13.81,Pitched,1992.609,15.6,0.0,22.96,182.11,62.1,61.19,0.65,28.380054099099997,50.292056544
78,41.869564000000004,-87.628693,42,196.23,21,182.28,13.95,Pitched,1992.609,15.6,0.0,22.96,182.11,62.1,61.19,0.65,29.3706185547,53.698579460299996
78,41.869564000000004,-87.628693,41,190.97,13,181.0,9.97,Flat,1992.609,15.6,0.0,22.96,182.11,62.1,61.19,0.65,27.737211507399998,47.322241081899996
78,41.869564000000004,-87.628693,42,198.93,51,182.45,16.49,Pitched,1992.609,15.6,0.0,22.96,182.11,62.1,61.19,0.65,20.3971308448,22.8393856413
78,41.869564000000004,-87.628693,41,199.11,2,181.0,18.11,Flat,1992.609,15.6,0.0,22.96,182.11,62.1,61.19,0.65,245.671245831,1514.73469598
78,41.869564000000004,-87.628693,41,191.07,7,181.27,9.8,Flat,1992.609,15.6,0.0,22.96,182.11,62.1,61.19,0.65,26.746847039000002,44.3209069599
79,41.867832,-87.63324,41,205.64,2,181.0,24.64,Flat,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,202.58662079799998,2453.52016681
79,41.867832,-87.63324,41,220.66,3,184.51,36.15,Flat,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,151.025999999,1004.30091446
79,41.867832,-87.63324,41,220.61,2,183.5,37.11,Flat,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,192.28959601,1610.61939135
79,41.867832,-87.63324,41,220.64,3,184.5,36.14,Flat,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,368.72816204199995,2597.02155984
79,41.867832,-87.63324,42,220.42,31,189.03,31.39,Pitched,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,24.1948000006,25.9441703985
79,41.867832,-87.63324,999,223.95,26,184.03,39.92,Complex,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,29.2132454902,48.7633171448
79,41.867832,-87.63324,41,205.59,2,180.5,25.09,Flat,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,376.13473671599996,4408.00975402
79,41.867832,-87.63324,41,208.39,2,180.71,27.68,Flat,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,177.949866732,1928.39101197
79,41.867832,-87.63324,41,200.35,13,180.01,20.34,Flat,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,335.19272182599997,1799.42271401
79,41.867832,-87.63324,41,200.36,10,180.01,20.35,Flat,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,323.64249251900003,1701.29324861
79,41.867832,-87.63324,41,226.18,3,182.02,44.16,Flat,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,83.5891999993,431.47089407
79,41.867832,-87.63324,41,189.97,1,180.54,9.43,Flat,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,55.0813999996,173.23663992
79,41.867832,-87.63324,41,226.2,5,183.01,43.19,Flat,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,79.56976772350001,395.70896891800004
82,41.870407,-87.628723,999,241.55,23,180.5,61.05,Complex,738.765,52.07,0.38,67.42,180.82,34.55,21.39,0.8,111.86120481,738.76474456
84,41.869568,-87.627563,41,186.35,3,180.83,5.52,Flat,1187.0439999999999,5.08,0.0,7.67,181.02,49.74,26.75,0.8,152.972009384,1187.04445297
85,41.86956,-87.62982199999999,41,186.57,5,180.63,5.94,Flat,1379.105,5.7,0.0,11.83,180.8,52.7,52.34,0.32,371.338496935,1379.10450158
86,41.870365,-87.637817,41,182.31,6,178.6,3.71,Flat,117.83200000000001,3.28,0.0,3.89,178.72,11.83,9.96,4.0,43.582168276800004,117.83227006799999
87,41.86956,-87.62982199999999,41,186.66,6,180.71,5.95,Flat,1343.9160000000002,5.49,0.0,9.11,180.91,54.13,51.77,0.32,318.950775889,1343.91637816
88,41.869568,-87.62640400000001,41,185.89,3,180.77,5.12,Flat,5994.231,16.52,0.0,39.62,180.97,121.94,49.37,0.89,209.262236945,1512.38531112
88,41.869568,-87.62640400000001,41,190.95,2,180.78,10.17,Flat,5994.231,16.52,0.0,39.62,180.97,121.94,49.37,0.89,150.09247488100002,1236.27040334
88,41.869568,-87.62640400000001,41,189.75,9,180.68,9.07,Flat,5994.231,16.52,0.0,39.62,180.97,121.94,49.37,0.89,122.032979526,575.07995111
88,41.869568,-87.62640400000001,999,219.0,16,180.7,38.3,Complex,5994.231,16.52,0.0,39.62,180.97,121.94,49.37,0.89,36.8514612541,74.3699369796
88,41.869568,-87.62640400000001,41,184.24,7,181.01,3.24,Flat,5994.231,16.52,0.0,39.62,180.97,121.94,49.37,0.89,48.931724226499995,118.60047856899999
88,41.869568,-87.62640400000001,42,193.68,29,180.8,12.88,Pitched,5994.231,16.52,0.0,39.62,180.97,121.94,49.37,0.89,22.569434211599997,31.419728705300003
88,41.869568,-87.62640400000001,41,215.66,7,180.66,35.0,Flat,5994.231,16.52,0.0,39.62,180.97,121.94,49.37,0.89,180.87750316700001,1044.32205149
88,41.869568,-87.62640400000001,41,202.56,11,181.0,21.56,Flat,5994.231,16.52,0.0,39.62,180.97,121.94,49.37,0.89,131.056871812,797.8225201939999
88,41.869568,-87.62640400000001,41,219.87,3,180.81,39.06,Flat,5994.231,16.52,0.0,39.62,180.97,121.94,49.37,0.89,24.9169164338,37.7278218138
88,41.869568,-87.62640400000001,41,208.22,3,180.71,27.51,Flat,5994.231,16.52,0.0,39.62,180.97,121.94,49.37,0.89,121.67463421,566.233237972
91,41.870434,-87.625275,999,271.39,19,180.61,90.78,Complex,2844.93,75.18,2.16,92.23,180.95,70.21,40.52,0.89,31.214380564000002,60.6016652191
91,41.870434,-87.625275,41,222.17,3,180.83,41.34,Flat,2844.93,75.18,2.16,92.23,180.95,70.21,40.52,0.89,55.941673270900004,135.40824123
91,41.870434,-87.625275,41,270.2,5,181.12,89.08,Flat,2844.93,75.18,2.16,92.23,180.95,70.21,40.52,0.89,40.3494873958,89.3680084433
91,41.870434,-87.625275,42,270.58,37,180.87,89.71,Pitched,2844.93,75.18,2.16,92.23,180.95,70.21,40.52,0.89,31.9204693666,49.041598363
91,41.870434,-87.625275,41,261.21,3,180.66,80.55,Flat,2844.93,75.18,2.16,92.23,180.95,70.21,40.52,0.89,221.46101824599998,755.5549854239999
91,41.870434,-87.625275,41,268.43,13,180.85,87.58,Flat,2844.93,75.18,2.16,92.23,180.95,70.21,40.52,0.89,46.521833997600005,127.645079601
91,41.870434,-87.625275,41,195.89,6,180.89,15.0,Flat,2844.93,75.18,2.16,92.23,180.95,70.21,40.52,0.89,68.8795424895,276.063669867
91,41.870434,-87.625275,41,266.08,9,180.64,85.44,Flat,2844.93,75.18,2.16,92.23,180.95,70.21,40.52,0.89,292.924578125,1351.24628189
92,41.869549,-87.630981,42,195.79,37,180.71,15.08,Pitched,2078.962,10.73,4.02,21.36,181.21,57.76,36.0,-0.33,25.124425376199998,35.833429512600006
92,41.869549,-87.630981,41,191.71,6,180.72,10.99,Flat,2078.962,10.73,4.02,21.36,181.21,57.76,36.0,-0.33,187.50276941099997,2002.20688509
92,41.869549,-87.630981,41,195.82,10,181.09,14.73,Flat,2078.962,10.73,4.02,21.36,181.21,57.76,36.0,-0.33,25.7291343423,40.9213613675
98,41.870365,-87.637817,41,182.76,1,178.5,4.26,Flat,228.25799999999998,3.91,-0.02,4.48,178.65,15.36,14.86,3.3,60.4409150599,228.257764922
99,41.870373,-87.636688,41,182.8,2,178.8,4.0,Flat,302.502,3.66,0.0,4.53,178.94,24.06,12.57,4.9,73.2638685196,302.501670675
100,41.870391999999995,-87.630981,999,252.59,20,180.31,72.28,Complex,1921.557,63.84,-0.02,77.93,181.14,78.77,34.74,-0.33,125.994830461,631.105455747
100,41.870391999999995,-87.630981,41,256.9,5,180.51,76.39,Flat,1921.557,63.84,-0.02,77.93,181.14,78.77,34.74,-0.33,158.75468435,604.08781017
100,41.870391999999995,-87.630981,41,252.6,16,180.5,72.1,Flat,1921.557,63.84,-0.02,77.93,181.14,78.77,34.74,-0.33,156.451544786,686.363680117
101,41.870434,-87.625275,42,236.3,41,181.01,55.29,Pitched,616.83,46.53,0.0,57.34,181.07,50.4,12.24,0.89,43.5097719558,84.96217750779999
101,41.870434,-87.625275,42,228.72,47,180.93,47.79,Pitched,616.83,46.53,0.0,57.34,181.07,50.4,12.24,0.89,33.7418876745,56.685928527899996
101,41.870434,-87.625275,42,232.71,21,180.94,51.77,Pitched,616.83,46.53,0.0,57.34,181.07,50.4,12.24,0.89,105.439370584,318.224306227
101,41.870434,-87.625275,41,229.73,11,181.0,48.73,Flat,616.83,46.53,0.0,57.34,181.07,50.4,12.24,0.89,50.126770540200006,156.958021222
103,41.870365,-87.637817,42,181.85,21,178.31,3.54,Pitched,695.2539999999999,7.11,-0.2,9.31,178.36,81.22,12.21,6.14,26.493498164200002,37.5616319179
103,41.870365,-87.637817,41,185.92,2,178.12,7.8,Flat,695.2539999999999,7.11,-0.2,9.31,178.36,81.22,12.21,6.14,178.638675225,657.692571327
104,41.870407,-87.628723,41,185.19,11,180.9,4.29,Flat,1363.8210000000001,41.21,0.0,80.78,181.05,64.64,21.1,0.8,59.3768887888,181.228489608
104,41.870407,-87.628723,42,260.34,18,180.74,79.6,Pitched,1363.8210000000001,41.21,0.0,80.78,181.05,64.64,21.1,0.8,38.569760771700004,78.4161532809
104,41.870407,-87.628723,999,254.25,17,180.71,73.54,Complex,1363.8210000000001,41.21,0.0,80.78,181.05,64.64,21.1,0.8,158.682169812,743.5420265610001
104,41.870407,-87.628723,999,187.49,17,181.0,6.49,Complex,1363.8210000000001,41.21,0.0,80.78,181.05,64.64,21.1,0.8,76.3829458863,360.63392470699995
105,41.870422,-87.626434,999,243.27,17,180.98,62.29,Complex,3330.4509999999996,44.19,0.2,73.87,181.09,68.8,50.21,0.71,139.941741073,422.814152754
105,41.870422,-87.626434,42,191.02,27,180.94,10.08,Pitched,3330.4509999999996,44.19,0.2,73.87,181.09,68.8,50.21,0.71,107.27965917899999,211.557513936
105,41.870422,-87.626434,42,248.86,23,181.0,67.86,Pitched,3330.4509999999996,44.19,0.2,73.87,181.09,68.8,50.21,0.71,73.46235949390001,306.40904401299997
105,41.870422,-87.626434,41,249.74,23,180.99,68.74,Flat,3330.4509999999996,44.19,0.2,73.87,181.09,68.8,50.21,0.71,18.009957519,20.2455585022
105,41.870422,-87.626434,42,192.87,40,180.99,11.88,Pitched,3330.4509999999996,44.19,0.2,73.87,181.09,68.8,50.21,0.71,38.9190951385,74.76878250060001
105,41.870422,-87.626434,999,243.32,15,180.9,62.42,Complex,3330.4509999999996,44.19,0.2,73.87,181.09,68.8,50.21,0.71,138.39341737,392.21443914699995
105,41.870422,-87.626434,41,197.08,4,181.0,16.08,Flat,3330.4509999999996,44.19,0.2,73.87,181.09,68.8,50.21,0.71,72.3141099493,246.891007787
105,41.870422,-87.626434,42,188.27,42,181.0,7.27,Pitched,3330.4509999999996,44.19,0.2,73.87,181.09,68.8,50.21,0.71,19.6771189483,24.103380550900003
105,41.870422,-87.626434,41,199.68,9,180.88,18.8,Flat,3330.4509999999996,44.19,0.2,73.87,181.09,68.8,50.21,0.71,108.19445012700001,697.64267824
105,41.870422,-87.626434,41,199.79,10,180.95,18.83,Flat,3330.4509999999996,44.19,0.2,73.87,181.09,68.8,50.21,0.71,36.892075878,108.031836461
105,41.870422,-87.626434,42,248.87,23,180.96,67.91,Pitched,3330.4509999999996,44.19,0.2,73.87,181.09,68.8,50.21,0.71,73.513193745,307.015600484
105,41.870422,-87.626434,999,252.01,17,180.95,71.06,Complex,3330.4509999999996,44.19,0.2,73.87,181.09,68.8,50.21,0.71,117.33409171,424.007234565
105,41.870422,-87.626434,41,196.05,8,180.98,15.07,Flat,3330.4509999999996,44.19,0.2,73.87,181.09,68.8,50.21,0.71,46.5036358924,94.7497396702
109,41.87122,-87.635559,41,189.94,1,178.67,11.27,Flat,564.996,10.94,2.35,12.65,178.83,56.8,10.03,5.87,133.466359376,564.995661661
110,41.870399,-87.629852,41,186.7,7,180.71,5.99,Flat,1902.043,5.42,-0.03,10.47,180.93,94.09,50.95,0.32,393.954348475,1902.04343691
113,41.870419,-87.627563,41,283.66,2,181.0,102.66,Flat,5012.185,45.35,-0.01,102.71,180.88,122.32,41.63,0.82,32.5083647713,61.4656926061
113,41.870419,-87.627563,41,211.87,12,180.66,31.21,Flat,5012.185,45.35,-0.01,102.71,180.88,122.32,41.63,0.82,98.95112021979999,246.83543591900002
113,41.870419,-87.627563,41,213.58,3,180.75,32.83,Flat,5012.185,45.35,-0.01,102.71,180.88,122.32,41.63,0.82,190.583177888,1484.73002502
113,41.870419,-87.627563,42,274.41,34,180.53,93.88,Pitched,5012.185,45.35,-0.01,102.71,180.88,122.32,41.63,0.82,242.585277648,679.454385431
113,41.870419,-87.627563,41,219.89,5,180.58,39.31,Flat,5012.185,45.35,-0.01,102.71,180.88,122.32,41.63,0.82,54.3455990259,145.746921861
113,41.870419,-87.627563,41,211.83,1,180.6,31.23,Flat,5012.185,45.35,-0.01,102.71,180.88,122.32,41.63,0.82,100.097058835,286.601769029
113,41.870419,-87.627563,42,278.29,31,180.58,97.71,Pitched,5012.185,45.35,-0.01,102.71,180.88,122.32,41.63,0.82,130.122272762,442.016581516
113,41.870419,-87.627563,42,218.38,37,180.66,37.72,Pitched,5012.185,45.35,-0.01,102.71,180.88,122.32,41.63,0.82,55.9695562876,161.839510531
113,41.870419,-87.627563,41,216.92,3,180.51,36.41,Flat,5012.185,45.35,-0.01,102.71,180.88,122.32,41.63,0.82,234.55295100400002,1503.49509553
114,41.871277,-87.626434,41,198.16,14,180.78,17.38,Flat,2390.4320000000002,52.12,0.0,118.84,181.07,49.16,48.63,0.8,123.093200736,939.527139824
114,41.871277,-87.626434,41,196.23,3,181.0,15.23,Flat,2390.4320000000002,52.12,0.0,118.84,181.07,49.16,48.63,0.8,128.55903331,549.4938438219999
114,41.871277,-87.626434,42,298.44,25,180.97,117.47,Pitched,2390.4320000000002,52.12,0.0,118.84,181.07,49.16,48.63,0.8,30.711596427199996,58.9376218689
114,41.871277,-87.626434,42,287.41,32,181.02,106.39,Pitched,2390.4320000000002,52.12,0.0,118.84,181.07,49.16,48.63,0.8,55.703030608999995,149.563143192
114,41.871277,-87.626434,42,287.26,35,180.92,106.34,Pitched,2390.4320000000002,52.12,0.0,118.84,181.07,49.16,48.63,0.8,51.761545451,108.99196849299999
114,41.871277,-87.626434,42,296.28,35,180.95,115.33,Pitched,2390.4320000000002,52.12,0.0,118.84,181.07,49.16,48.63,0.8,134.338899512,583.918394423
115,41.871277,-87.62530500000001,41,211.34,3,181.0,30.34,Flat,3083.6040000000003,14.39,0.67,40.09,181.24,60.49,55.01,0.89,155.28470361200002,1138.98068906
115,41.871277,-87.62530500000001,41,185.66,4,180.71,4.95,Flat,3083.6040000000003,14.39,0.67,40.09,181.24,60.49,55.01,0.89,176.46487144900001,1827.66561807
115,41.871277,-87.62530500000001,42,216.46,46,181.17,35.29,Pitched,3083.6040000000003,14.39,0.67,40.09,181.24,60.49,55.01,0.89,18.4676364486,21.2206544576
115,41.871277,-87.62530500000001,42,216.5,38,181.45,35.05,Pitched,3083.6040000000003,14.39,0.67,40.09,181.24,60.49,55.01,0.89,47.3967365929,95.73748281459999
116,41.871277,-87.62530500000001,999,229.35,19,181.2,48.15,Complex,4232.31,27.04,-0.02,53.92,181.15,88.92,50.4,0.89,111.735330227,525.582384572
116,41.871277,-87.62530500000001,41,221.71,5,180.68,41.03,Flat,4232.31,27.04,-0.02,53.92,181.15,88.92,50.4,0.89,138.920126071,725.3899095339999
116,41.871277,-87.62530500000001,42,196.8,38,181.0,15.81,Pitched,4232.31,27.04,-0.02,53.92,181.15,88.92,50.4,0.89,113.07739297399999,797.935553075
116,41.871277,-87.62530500000001,41,233.87,1,181.17,52.7,Flat,4232.31,27.04,-0.02,53.92,181.15,88.92,50.4,0.89,62.62368265640001,160.17050711299999
116,41.871277,-87.62530500000001,41,199.63,7,181.03,18.6,Flat,4232.31,27.04,-0.02,53.92,181.15,88.92,50.4,0.89,134.099841006,839.28704463
116,41.871277,-87.62530500000001,41,227.35,9,180.83,46.52,Flat,4232.31,27.04,-0.02,53.92,181.15,88.92,50.4,0.89,30.9746520129,55.5514638696
116,41.871277,-87.62530500000001,42,195.07,25,181.22,13.85,Pitched,4232.31,27.04,-0.02,53.92,181.15,88.92,50.4,0.89,43.8059030143,118.128989048
116,41.871277,-87.62530500000001,41,229.28,1,181.03,48.25,Flat,4232.31,27.04,-0.02,53.92,181.15,88.92,50.4,0.89,66.9576067828,272.72301703799997
116,41.871277,-87.62530500000001,41,185.2,13,180.67,4.53,Flat,4232.31,27.04,-0.02,53.92,181.15,88.92,50.4,0.89,26.033452023400002,37.7916607085
116,41.871277,-87.62530500000001,999,198.17,27,181.22,16.95,Complex,4232.31,27.04,-0.02,53.92,181.15,88.92,50.4,0.89,39.4703790824,97.3018621441
116,41.871277,-87.62530500000001,999,195.06,21,181.05,14.01,Complex,4232.31,27.04,-0.02,53.92,181.15,88.92,50.4,0.89,28.699275063,45.559292196099996
116,41.871277,-87.62530500000001,42,233.16,22,181.23,51.93,Pitched,4232.31,27.04,-0.02,53.92,181.15,88.92,50.4,0.89,19.837403622300002,22.994674812800003
116,41.871277,-87.62530500000001,42,192.45,26,180.88,11.57,Pitched,4232.31,27.04,-0.02,53.92,181.15,88.92,50.4,0.89,164.614433563,533.893768702
121,41.871254,-87.629852,42,206.51,29,181.32,25.19,Pitched,1749.506,21.44,0.01,27.51,181.3,68.16,57.43,0.25,46.073231362799994,121.18031894
121,41.871254,-87.629852,41,203.4,2,181.0,22.4,Flat,1749.506,21.44,0.01,27.51,181.3,68.16,57.43,0.25,144.022173724,857.492709483
121,41.871254,-87.629852,41,203.4,2,181.0,22.4,Flat,1749.506,21.44,0.01,27.51,181.3,68.16,57.43,0.25,123.056783705,770.833089794
122,41.870377000000005,-87.634399,41,221.51,15,176.53,44.97,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,38.1036815503,63.8270993198
122,41.870377000000005,-87.634399,41,216.3,6,178.7,37.6,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,36.6005997068,79.21733549310001
122,41.870377000000005,-87.634399,41,232.01,9,175.56,56.45,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,35.2235964052,61.5694213086
122,41.870377000000005,-87.634399,42,186.54,39,176.29,10.25,Pitched,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,30.928810394699997,51.9790343263
122,41.870377000000005,-87.634399,41,226.77,14,176.87,49.9,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,35.9466092752,74.41747475359999
122,41.870377000000005,-87.634399,41,192.83,7,175.5,17.33,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,341.960546427,3568.03392822
122,41.870377000000005,-87.634399,41,187.29,1,178.5,8.79,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,303.517268883,1258.2859495
122,41.870377000000005,-87.634399,999,181.45,16,177.51,3.94,Complex,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,69.9782735439,167.309522533
122,41.870377000000005,-87.634399,41,221.57,13,176.59,44.98,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,39.6299875725,83.5847801721
122,41.870377000000005,-87.634399,41,218.95,4,176.24,42.71,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,35.6943313405,63.3765887305
122,41.870377000000005,-87.634399,999,232.43,16,176.17,56.26,Complex,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,40.6935243556,92.97213316540001
122,41.870377000000005,-87.634399,42,221.48,27,176.0,45.48,Pitched,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,25.4837999977,40.5791135926
122,41.870377000000005,-87.634399,41,218.92,8,176.85,42.07,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,36.3476244508,75.7899841024
122,41.870377000000005,-87.634399,999,221.6,21,175.98,45.62,Complex,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,34.378985929,62.8675324825
122,41.870377000000005,-87.634399,41,218.87,5,176.0,42.87,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,211.83532485400002,901.777517313
122,41.870377000000005,-87.634399,41,216.4,24,176.67,39.74,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,39.2811571646,93.05248929790001
122,41.870377000000005,-87.634399,42,221.6,27,176.9,44.7,Pitched,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,36.369765186900004,70.8454211634
122,41.870377000000005,-87.634399,42,216.27,36,175.65,40.62,Pitched,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,397.35635952800004,1429.22791198
122,41.870377000000005,-87.634399,42,219.12,23,175.98,43.14,Pitched,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,36.4532009398,78.3824694732
122,41.870377000000005,-87.634399,41,227.38,16,176.85,50.52,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,45.832329262799995,111.068962561
122,41.870377000000005,-87.634399,999,226.86,25,175.97,50.89,Complex,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,40.349829564400004,84.7918767493
122,41.870377000000005,-87.634399,41,227.38,13,175.98,51.4,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,38.228009706,74.7235258044
122,41.870377000000005,-87.634399,42,216.36,36,176.35,40.01,Pitched,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,35.2414305328,68.6067287211
122,41.870377000000005,-87.634399,41,221.57,5,175.99,45.58,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,33.1750419735,63.0861014313
122,41.870377000000005,-87.634399,41,221.55,9,176.21,45.34,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,30.9177868113,56.896795454700005
122,41.870377000000005,-87.634399,41,221.57,10,176.01,45.56,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,34.437901987,71.3245191749
122,41.870377000000005,-87.634399,999,218.97,22,176.0,42.97,Complex,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,32.4913614752,62.6546026835
122,41.870377000000005,-87.634399,42,224.2,19,177.03,47.17,Pitched,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,33.1587663386,65.3144441455
122,41.870377000000005,-87.634399,41,213.77,10,176.31,37.47,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,38.996554885,82.0734368622
122,41.870377000000005,-87.634399,41,213.75,2,176.0,37.75,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,161.957981512,758.8033179539999
122,41.870377000000005,-87.634399,42,216.39,23,175.97,40.42,Pitched,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,36.868113115999996,76.043472979
122,41.870377000000005,-87.634399,41,219.1,11,175.93,43.17,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,34.122472315500005,68.6061098056
122,41.870377000000005,-87.634399,999,198.79,18,177.69,21.1,Complex,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,44.7076422131,158.653354267
122,41.870377000000005,-87.634399,42,216.4,34,177.0,39.4,Pitched,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,38.1034409527,87.60562950280001
122,41.870377000000005,-87.634399,41,187.31,8,179.03,8.28,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,68.3956535046,100.521343249
122,41.870377000000005,-87.634399,42,213.88,26,178.07,35.81,Pitched,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,37.1547715088,83.1552746543
122,41.870377000000005,-87.634399,41,218.87,4,177.6,41.27,Flat,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,32.4210730456,58.454109879899995
122,41.870377000000005,-87.634399,42,226.81,22,176.14,50.67,Pitched,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,36.908823091900004,76.51236399
122,41.870377000000005,-87.634399,999,218.99,17,176.74,42.25,Complex,10604.355,26.98,0.0,57.3,177.87,143.89,109.92,2.08,38.20819838,78.36299259489999
123,41.872078,-87.633301,42,225.37,25,180.46,44.91,Pitched,1284.629,39.19,-0.01,46.72,180.55,40.94,31.38,0.18,36.7374898298,81.7182976799
